2025-04-11 09:05:40,389 - Client - INFO - Klien 1 dimulai...
2025-04-11 09:05:44,861 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8694995 bytes
2025-04-11 09:05:44,873 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8629459 bytes
2025-04-11 09:05:44,881 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8563923 bytes
2025-04-11 09:05:44,889 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8498387 bytes
2025-04-11 09:05:44,897 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8432851 bytes
2025-04-11 09:05:44,906 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8367315 bytes
2025-04-11 09:05:44,917 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8301779 bytes
2025-04-11 09:05:44,932 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8236243 bytes
2025-04-11 09:05:44,940 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8170707 bytes
2025-04-11 09:05:44,950 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8105171 bytes
2025-04-11 09:05:44,961 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 8039635 bytes
2025-04-11 09:05:44,970 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7974099 bytes
2025-04-11 09:05:44,983 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7908563 bytes
2025-04-11 09:05:44,988 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7843027 bytes
2025-04-11 09:05:44,995 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7777491 bytes
2025-04-11 09:05:45,003 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7711955 bytes
2025-04-11 09:05:45,016 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7646419 bytes
2025-04-11 09:05:45,022 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7580883 bytes
2025-04-11 09:05:45,028 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7515347 bytes
2025-04-11 09:05:45,034 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7449811 bytes
2025-04-11 09:05:45,042 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7384275 bytes
2025-04-11 09:05:45,050 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7318739 bytes
2025-04-11 09:05:45,057 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7253203 bytes
2025-04-11 09:05:45,068 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7187667 bytes
2025-04-11 09:05:45,076 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7122131 bytes
2025-04-11 09:05:45,086 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 7056595 bytes
2025-04-11 09:05:45,098 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6991059 bytes
2025-04-11 09:05:45,109 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6925523 bytes
2025-04-11 09:05:45,116 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6859987 bytes
2025-04-11 09:05:45,123 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6794451 bytes
2025-04-11 09:05:45,130 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6728915 bytes
2025-04-11 09:05:45,136 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6663379 bytes
2025-04-11 09:05:45,148 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6597843 bytes
2025-04-11 09:05:45,159 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6532307 bytes
2025-04-11 09:05:45,170 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6466771 bytes
2025-04-11 09:05:45,177 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6401235 bytes
2025-04-11 09:05:45,185 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6335699 bytes
2025-04-11 09:05:45,193 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6270163 bytes
2025-04-11 09:05:45,200 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6204627 bytes
2025-04-11 09:05:45,207 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6139091 bytes
2025-04-11 09:05:45,215 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6073555 bytes
2025-04-11 09:05:45,222 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 6008019 bytes
2025-04-11 09:05:45,228 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5942483 bytes
2025-04-11 09:05:45,237 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5876947 bytes
2025-04-11 09:05:45,245 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5811411 bytes
2025-04-11 09:05:45,252 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5745875 bytes
2025-04-11 09:05:45,259 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5680339 bytes
2025-04-11 09:05:45,266 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5614803 bytes
2025-04-11 09:05:45,274 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5549267 bytes
2025-04-11 09:05:45,285 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5483731 bytes
2025-04-11 09:05:45,294 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5418195 bytes
2025-04-11 09:05:45,299 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5352659 bytes
2025-04-11 09:05:45,307 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5287123 bytes
2025-04-11 09:05:45,316 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5221587 bytes
2025-04-11 09:05:45,322 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5156051 bytes
2025-04-11 09:05:45,330 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5090515 bytes
2025-04-11 09:05:45,339 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 5024979 bytes
2025-04-11 09:05:45,349 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4959443 bytes
2025-04-11 09:05:45,355 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4893907 bytes
2025-04-11 09:05:45,363 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4828371 bytes
2025-04-11 09:05:45,370 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4762835 bytes
2025-04-11 09:05:45,377 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4697299 bytes
2025-04-11 09:05:45,383 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4631763 bytes
2025-04-11 09:05:45,392 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4566227 bytes
2025-04-11 09:05:45,401 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4500691 bytes
2025-04-11 09:05:45,411 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4435155 bytes
2025-04-11 09:05:45,422 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4369619 bytes
2025-04-11 09:05:45,428 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4304083 bytes
2025-04-11 09:05:45,440 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4238547 bytes
2025-04-11 09:05:45,452 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4173011 bytes
2025-04-11 09:05:45,458 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4107475 bytes
2025-04-11 09:05:45,464 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 4041939 bytes
2025-04-11 09:05:45,473 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3976403 bytes
2025-04-11 09:05:45,483 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3910867 bytes
2025-04-11 09:05:45,493 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3845331 bytes
2025-04-11 09:05:45,500 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3779795 bytes
2025-04-11 09:05:45,510 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3714259 bytes
2025-04-11 09:05:45,522 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3648723 bytes
2025-04-11 09:05:45,531 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3583187 bytes
2025-04-11 09:05:45,543 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3517651 bytes
2025-04-11 09:05:45,558 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3452115 bytes
2025-04-11 09:05:45,564 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3386579 bytes
2025-04-11 09:05:45,572 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3321043 bytes
2025-04-11 09:05:45,585 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3255507 bytes
2025-04-11 09:05:45,594 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3189971 bytes
2025-04-11 09:05:45,602 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3124435 bytes
2025-04-11 09:05:45,617 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 3058899 bytes
2025-04-11 09:05:45,631 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2993363 bytes
2025-04-11 09:05:45,645 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2927827 bytes
2025-04-11 09:05:45,653 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2862291 bytes
2025-04-11 09:05:45,659 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2796755 bytes
2025-04-11 09:05:45,666 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2731219 bytes
2025-04-11 09:05:45,680 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2665683 bytes
2025-04-11 09:05:45,694 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2600147 bytes
2025-04-11 09:05:45,700 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2534611 bytes
2025-04-11 09:05:45,706 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2469075 bytes
2025-04-11 09:05:45,712 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2403539 bytes
2025-04-11 09:05:45,721 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2338003 bytes
2025-04-11 09:05:45,730 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2272467 bytes
2025-04-11 09:05:45,736 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2206931 bytes
2025-04-11 09:05:45,742 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2141395 bytes
2025-04-11 09:05:45,749 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2075859 bytes
2025-04-11 09:05:45,756 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 2010323 bytes
2025-04-11 09:05:45,768 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1944787 bytes
2025-04-11 09:05:45,776 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1879251 bytes
2025-04-11 09:05:45,784 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1813715 bytes
2025-04-11 09:05:45,792 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1748179 bytes
2025-04-11 09:05:45,802 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1682643 bytes
2025-04-11 09:05:45,817 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1617107 bytes
2025-04-11 09:05:45,818 - Client - INFO - Epoch [1/10], Step [10], Loss: 0.0037
2025-04-11 09:05:45,824 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1551571 bytes
2025-04-11 09:05:45,835 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1486035 bytes
2025-04-11 09:05:45,845 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1420499 bytes
2025-04-11 09:05:45,852 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1354963 bytes
2025-04-11 09:05:45,862 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1289427 bytes
2025-04-11 09:05:45,874 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1223891 bytes
2025-04-11 09:05:45,883 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1158355 bytes
2025-04-11 09:05:45,891 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1092819 bytes
2025-04-11 09:05:45,902 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 1027283 bytes
2025-04-11 09:05:45,911 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 961747 bytes
2025-04-11 09:05:45,924 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 896211 bytes
2025-04-11 09:05:45,931 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 830675 bytes
2025-04-11 09:05:45,940 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 765139 bytes
2025-04-11 09:05:45,959 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 699603 bytes
2025-04-11 09:05:45,964 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 634067 bytes
2025-04-11 09:05:45,972 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 568531 bytes
2025-04-11 09:05:45,977 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 502995 bytes
2025-04-11 09:05:45,984 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 437459 bytes
2025-04-11 09:05:45,990 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 371923 bytes
2025-04-11 09:05:45,996 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 306387 bytes
2025-04-11 09:05:46,003 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 240851 bytes
2025-04-11 09:05:46,011 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 175315 bytes
2025-04-11 09:05:46,018 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 109779 bytes
2025-04-11 09:05:46,025 - Client - INFO - Menerima chunk: 65536 bytes, sisa: 44243 bytes
2025-04-11 09:05:46,034 - Client - INFO - Menerima chunk: 44243 bytes, sisa: 0 bytes
2025-04-11 09:05:46,034 - Client - INFO - Selesai menerima 29599995 bytes data
2025-04-11 09:05:46,371 - Client - INFO - Model global diterima dan dimuat
2025-04-11 09:05:47,306 - Client - INFO - Akurasi Model: 0.0010
2025-04-11 09:05:47,306 - Client - INFO - Classification Report: {'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 992.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, '4': {'precision': 0.0013966480446927375, 'recall': 1.0, 'f1-score': 0.002789400278940028, 'support': 1.0}, 'accuracy': 0.0010070493454179255, 'macro avg': {'precision': 0.00034916201117318437, 'recall': 0.25, 'f1-score': 0.000697350069735007, 'support': 993.0}, 'weighted avg': {'precision': 1.4064934991870467e-06, 'recall': 0.0010070493454179255, 'f1-score': 2.809063725015134e-06, 'support': 993.0}}
2025-04-11 09:05:47,307 - Client - INFO - Confusion Matrix:
[[  0  53 224 715]
 [  0   0   0   0]
 [  0   0   0   0]
 [  0   0   0   1]]
2025-04-11 09:05:47,307 - Client - INFO - Akurasi model sebelum pelatihan lokal: 0.0010
2025-04-11 09:05:47,307 - Client - INFO - Mulai pelatihan model lokal...
2025-04-11 09:05:47,363 - Client - INFO - Epoch [1/10], Step [20], Loss: 0.0007
2025-04-11 09:05:49,368 - Client - INFO - Epoch [1/10], Step [30], Loss: 0.0002
2025-04-11 09:05:49,971 - Client - INFO - Mulai training selama 10 epochs
2025-04-11 09:05:50,482 - Client - INFO - Epoch [1/10], Step [40], Loss: 0.0001
2025-04-11 09:05:51,538 - Client - INFO - Epoch [1/10], Step [10], Loss: 0.0037
2025-04-11 09:05:51,955 - Client - INFO - Epoch [1/10], Step [50], Loss: 0.0002
2025-04-11 09:05:53,057 - Client - INFO - Epoch [1/10], Step [20], Loss: 0.0010
2025-04-11 09:05:53,529 - Client - INFO - Epoch [1/10], Step [60], Loss: 0.0014
2025-04-11 09:05:54,617 - Client - INFO - Epoch [1/10], Step [30], Loss: 0.0230
2025-04-11 09:05:55,062 - Client - INFO - Epoch [1/10], Step [70], Loss: 0.0020
2025-04-11 09:05:56,134 - Client - INFO - Epoch [1/10], Step [40], Loss: 0.0010
2025-04-11 09:05:56,589 - Client - INFO - Epoch [1/10], Step [80], Loss: 0.0029
2025-04-11 09:05:57,593 - Client - INFO - Epoch [1/10], Step [50], Loss: 0.0008
2025-04-11 09:05:58,051 - Client - INFO - Epoch [1/10], Step [90], Loss: 0.0010
2025-04-11 09:05:59,185 - Client - INFO - Epoch [1/10], Step [60], Loss: 0.0026
2025-04-11 09:05:59,647 - Client - INFO - Epoch [1/10], Step [100], Loss: 0.0351
2025-04-11 09:06:00,747 - Client - INFO - Epoch [1/10], Step [70], Loss: 0.0023
2025-04-11 09:06:01,220 - Client - INFO - Epoch [1/10], Step [110], Loss: 0.0014
2025-04-11 09:06:02,276 - Client - INFO - Epoch [1/10], Step [80], Loss: 0.2427
2025-04-11 09:06:02,732 - Client - INFO - Epoch [1/10], Step [120], Loss: 0.0009
2025-04-11 09:06:03,472 - Client - INFO - Epoch [1/10] - Loss: 0.0493, Acc: 0.9857
2025-04-11 09:06:03,758 - Client - INFO - Epoch [1/10], Step [90], Loss: 0.0012
2025-04-11 09:06:04,219 - Client - INFO - Akurasi Model: 1.0000
2025-04-11 09:06:04,219 - Client - INFO - Classification Report: {'0': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'accuracy': 1.0, 'macro avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'weighted avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}}
2025-04-11 09:06:04,220 - Client - INFO - Confusion Matrix:
[[994]]
2025-04-11 09:06:04,220 - Client - INFO - New best validation accuracy: 1.0000
2025-04-11 09:06:05,152 - Client - INFO - Epoch [1/10], Step [100], Loss: 0.0019
2025-04-11 09:06:05,899 - Client - INFO - Epoch [2/10], Step [10], Loss: 0.0010
2025-04-11 09:06:06,674 - Client - INFO - Epoch [1/10], Step [110], Loss: 0.0019
2025-04-11 09:06:07,418 - Client - INFO - Epoch [2/10], Step [20], Loss: 0.0059
2025-04-11 09:06:08,202 - Client - INFO - Epoch [1/10], Step [120], Loss: 0.0012
2025-04-11 09:06:08,915 - Client - INFO - Epoch [1/10] - Loss: 0.0523, Acc: 0.9856
2025-04-11 09:06:08,955 - Client - INFO - Epoch [2/10], Step [30], Loss: 0.0056
2025-04-11 09:06:09,662 - Client - INFO - Akurasi Model: 0.9990
2025-04-11 09:06:09,663 - Client - INFO - Classification Report: {'0': {'precision': 0.998992950654582, 'recall': 1.0, 'f1-score': 0.9994962216624685, 'support': 992.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'accuracy': 0.998992950654582, 'macro avg': {'precision': 0.499496475327291, 'recall': 0.5, 'f1-score': 0.49974811083123427, 'support': 993.0}, 'weighted avg': {'precision': 0.9979869154575483, 'recall': 0.998992950654582, 'f1-score': 0.9984896796466957, 'support': 993.0}}
2025-04-11 09:06:09,663 - Client - INFO - Confusion Matrix:
[[992   0]
 [  1   0]]
2025-04-11 09:06:09,663 - Client - INFO - New best validation accuracy: 0.9990
2025-04-11 09:06:10,218 - Client - INFO - Epoch [2/10], Step [40], Loss: 0.0010
2025-04-11 09:06:11,156 - Client - INFO - Epoch [2/10], Step [10], Loss: 0.0052
2025-04-11 09:06:11,515 - Client - INFO - Epoch [2/10], Step [50], Loss: 0.0034
2025-04-11 09:06:12,413 - Client - INFO - Epoch [2/10], Step [20], Loss: 0.0011
2025-04-11 09:06:12,757 - Client - INFO - Epoch [2/10], Step [60], Loss: 0.0004
2025-04-11 09:06:13,709 - Client - INFO - Epoch [2/10], Step [30], Loss: 0.0015
2025-04-11 09:06:14,098 - Client - INFO - Epoch [2/10], Step [70], Loss: 0.0012
2025-04-11 09:06:15,215 - Client - INFO - Epoch [2/10], Step [40], Loss: 0.0039
2025-04-11 09:06:15,700 - Client - INFO - Epoch [2/10], Step [80], Loss: 0.0012
2025-04-11 09:06:16,730 - Client - INFO - Epoch [2/10], Step [50], Loss: 0.0025
2025-04-11 09:06:17,191 - Client - INFO - Epoch [2/10], Step [90], Loss: 0.0008
2025-04-11 09:06:18,212 - Client - INFO - Epoch [2/10], Step [60], Loss: 0.0020
2025-04-11 09:06:18,691 - Client - INFO - Epoch [2/10], Step [100], Loss: 0.0037
2025-04-11 09:06:19,799 - Client - INFO - Epoch [2/10], Step [70], Loss: 0.0009
2025-04-11 09:06:20,244 - Client - INFO - Epoch [2/10], Step [110], Loss: 0.0014
2025-04-11 09:06:21,368 - Client - INFO - Epoch [2/10], Step [80], Loss: 0.0080
2025-04-11 09:06:21,877 - Client - INFO - Epoch [2/10], Step [120], Loss: 0.0015
2025-04-11 09:06:22,602 - Client - INFO - Epoch [2/10] - Loss: 0.0198, Acc: 0.9980
2025-04-11 09:06:22,943 - Client - INFO - Epoch [2/10], Step [90], Loss: 0.0016
2025-04-11 09:06:23,360 - Client - INFO - Akurasi Model: 1.0000
2025-04-11 09:06:23,360 - Client - INFO - Classification Report: {'0': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'accuracy': 1.0, 'macro avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'weighted avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}}
2025-04-11 09:06:23,360 - Client - INFO - Confusion Matrix:
[[994]]
2025-04-11 09:06:24,403 - Client - INFO - Epoch [2/10], Step [100], Loss: 0.0014
2025-04-11 09:06:24,883 - Client - INFO - Epoch [3/10], Step [10], Loss: 0.0030
2025-04-11 09:06:25,989 - Client - INFO - Epoch [2/10], Step [110], Loss: 0.0017
2025-04-11 09:06:26,469 - Client - INFO - Epoch [3/10], Step [20], Loss: 0.0007
2025-04-11 09:06:27,559 - Client - INFO - Epoch [2/10], Step [120], Loss: 0.0011
2025-04-11 09:06:28,047 - Client - INFO - Epoch [3/10], Step [30], Loss: 0.4633
2025-04-11 09:06:28,263 - Client - INFO - Epoch [2/10] - Loss: 0.0167, Acc: 0.9980
2025-04-11 09:06:28,972 - Client - INFO - Akurasi Model: 0.9990
2025-04-11 09:06:28,972 - Client - INFO - Classification Report: {'0': {'precision': 0.998992950654582, 'recall': 1.0, 'f1-score': 0.9994962216624685, 'support': 992.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'accuracy': 0.998992950654582, 'macro avg': {'precision': 0.499496475327291, 'recall': 0.5, 'f1-score': 0.49974811083123427, 'support': 993.0}, 'weighted avg': {'precision': 0.9979869154575483, 'recall': 0.998992950654582, 'f1-score': 0.9984896796466957, 'support': 993.0}}
2025-04-11 09:06:28,973 - Client - INFO - Confusion Matrix:
[[992   0]
 [  1   0]]
2025-04-11 09:06:29,329 - Client - INFO - Epoch [3/10], Step [40], Loss: 0.0140
2025-04-11 09:06:30,281 - Client - INFO - Epoch [3/10], Step [10], Loss: 0.0003
2025-04-11 09:06:30,624 - Client - INFO - Epoch [3/10], Step [50], Loss: 0.0016
2025-04-11 09:06:31,556 - Client - INFO - Epoch [3/10], Step [20], Loss: 0.0005
2025-04-11 09:06:31,929 - Client - INFO - Epoch [3/10], Step [60], Loss: 0.0014
2025-04-11 09:06:32,898 - Client - INFO - Epoch [3/10], Step [30], Loss: 0.0013
2025-04-11 09:06:33,294 - Client - INFO - Epoch [3/10], Step [70], Loss: 0.0080
2025-04-11 09:06:34,380 - Client - INFO - Epoch [3/10], Step [40], Loss: 0.0038
2025-04-11 09:06:34,843 - Client - INFO - Epoch [3/10], Step [80], Loss: 0.0011
2025-04-11 09:06:35,797 - Client - INFO - Epoch [3/10], Step [50], Loss: 0.0029
2025-04-11 09:06:36,246 - Client - INFO - Epoch [3/10], Step [90], Loss: 0.0014
2025-04-11 09:06:37,233 - Client - INFO - Epoch [3/10], Step [60], Loss: 0.0028
2025-04-11 09:06:37,711 - Client - INFO - Epoch [3/10], Step [100], Loss: 0.0019
2025-04-11 09:06:38,863 - Client - INFO - Epoch [3/10], Step [70], Loss: 0.0009
2025-04-11 09:06:39,351 - Client - INFO - Epoch [3/10], Step [110], Loss: 0.0004
2025-04-11 09:06:40,389 - Client - INFO - Epoch [3/10], Step [80], Loss: 0.1902
2025-04-11 09:06:40,865 - Client - INFO - Epoch [3/10], Step [120], Loss: 0.0007
2025-04-11 09:06:41,574 - Client - INFO - Epoch [3/10] - Loss: 0.0160, Acc: 0.9980
2025-04-11 09:06:41,883 - Client - INFO - Epoch [3/10], Step [90], Loss: 0.0043
2025-04-11 09:06:42,285 - Client - INFO - Akurasi Model: 1.0000
2025-04-11 09:06:42,286 - Client - INFO - Classification Report: {'0': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'accuracy': 1.0, 'macro avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}, 'weighted avg': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 994.0}}
2025-04-11 09:06:42,286 - Client - INFO - Confusion Matrix:
[[994]]
2025-04-11 09:06:43,191 - Client - INFO - Epoch [3/10], Step [100], Loss: 0.0014
2025-04-11 09:06:43,656 - Client - INFO - Epoch [4/10], Step [10], Loss: 0.0005
2025-04-11 09:06:44,719 - Client - INFO - Epoch [3/10], Step [110], Loss: 0.0007
2025-04-11 09:06:45,188 - Client - INFO - Epoch [4/10], Step [20], Loss: 0.0005
2025-04-11 09:06:46,274 - Client - INFO - Epoch [3/10], Step [120], Loss: 0.0037
2025-04-11 09:06:46,757 - Client - INFO - Epoch [4/10], Step [30], Loss: 0.0016
2025-04-11 09:06:46,986 - Client - INFO - Epoch [3/10] - Loss: 0.0154, Acc: 0.9980
2025-04-11 09:06:47,681 - Client - INFO - Akurasi Model: 0.9990
2025-04-11 09:06:47,682 - Client - INFO - Classification Report: {'0': {'precision': 0.998992950654582, 'recall': 1.0, 'f1-score': 0.9994962216624685, 'support': 992.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'accuracy': 0.998992950654582, 'macro avg': {'precision': 0.499496475327291, 'recall': 0.5, 'f1-score': 0.49974811083123427, 'support': 993.0}, 'weighted avg': {'precision': 0.9979869154575483, 'recall': 0.998992950654582, 'f1-score': 0.9984896796466957, 'support': 993.0}}
2025-04-11 09:06:47,682 - Client - INFO - Confusion Matrix:
[[992   0]
 [  1   0]]
2025-04-11 09:06:48,035 - Client - INFO - Epoch [4/10], Step [40], Loss: 0.0035
2025-04-11 09:06:48,992 - Client - INFO - Epoch [4/10], Step [10], Loss: 0.1265
2025-04-11 09:06:49,427 - Client - INFO - Epoch [4/10], Step [50], Loss: 0.1490
2025-04-11 09:06:50,514 - Client - INFO - Epoch [4/10], Step [20], Loss: 0.0031
2025-04-11 09:06:50,993 - Client - INFO - Epoch [4/10], Step [60], Loss: 0.0044
2025-04-11 09:06:52,100 - Client - INFO - Epoch [4/10], Step [30], Loss: 0.0017
2025-04-11 09:06:52,581 - Client - INFO - Epoch [4/10], Step [70], Loss: 0.0025
2025-04-11 09:06:53,676 - Client - INFO - Epoch [4/10], Step [40], Loss: 0.0014
2025-04-11 09:06:54,174 - Client - INFO - Epoch [4/10], Step [80], Loss: 0.0014
2025-04-11 09:06:55,248 - Client - INFO - Epoch [4/10], Step [50], Loss: 0.0005
2025-04-11 09:06:55,708 - Client - INFO - Epoch [4/10], Step [90], Loss: 0.0012
